account_name,pe_firm,pe_firm_id,pe_hq_city,pe_hq_region,pe_list_role,pe_multi_sector,investment_status,description,region,strategy,website,sources,source_urls,company_url,wikipedia_url,firm_portfolio_url
Clari + Salesloft,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/clari-salesloft/,,https://www.vistaequitypartners.com/about/companies/
Cloud Software Group,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Cloud_Software_Group,https://www.vistaequitypartners.com/company/cloudsoftwaregroup/,https://en.wikipedia.org/wiki/Cloud_Software_Group,https://www.vistaequitypartners.com/about/companies/
Comply,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/comply/,,https://www.vistaequitypartners.com/about/companies/
Critical Start,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/critical-start/,,https://www.vistaequitypartners.com/about/companies/
Cvent,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia|geig_article,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Cvent|https://growthequityinterviewguide.com/private-equity/private-equity-primer/technology-private-equity-firms,https://www.vistaequitypartners.com/company/cvent/,https://en.wikipedia.org/wiki/Cvent,https://www.vistaequitypartners.com/about/companies/
D+H,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/D%2BH,https://en.wikipedia.org/wiki/D%2BH,https://en.wikipedia.org/wiki/D%2BH,https://www.vistaequitypartners.com/about/companies/
Datto,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/datto/,,https://www.vistaequitypartners.com/about/companies/
Datto (company),Vista Equity Partners,vista-equity,Austin,Texas,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/Datto_%28company%29,https://en.wikipedia.org/wiki/Datto_%28company%29,https://en.wikipedia.org/wiki/Datto_%28company%29,https://www.vistaequitypartners.com/about/companies/
Dentira,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/dentira/,,https://www.vistaequitypartners.com/about/companies/
Dispatch,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/dispatch/,,https://www.vistaequitypartners.com/about/companies/
Duck Creek Technologies,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/duck-creek-technologies/,,https://www.vistaequitypartners.com/about/companies/
EAB,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/eab/,,https://www.vistaequitypartners.com/about/companies/
EAB (company),Vista Equity Partners,vista-equity,Austin,Texas,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/EAB_%28company%29,https://en.wikipedia.org/wiki/EAB_%28company%29,https://en.wikipedia.org/wiki/EAB_%28company%29,https://www.vistaequitypartners.com/about/companies/
Eagleview,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/eagleview/,,https://www.vistaequitypartners.com/about/companies/
EagleView Technologies,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/EagleView_Technologies,https://en.wikipedia.org/wiki/EagleView_Technologies,https://en.wikipedia.org/wiki/EagleView_Technologies,https://www.vistaequitypartners.com/about/companies/
Ellucian,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/ellucian/,,https://www.vistaequitypartners.com/about/companies/
Energy Exemplar,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/energy-exemplar/,,https://www.vistaequitypartners.com/about/companies/
ESO,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/eso-solutions/,,https://www.vistaequitypartners.com/about/companies/
Finastra,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Finastra,https://www.vistaequitypartners.com/company/finastra/,https://en.wikipedia.org/wiki/Finastra,https://www.vistaequitypartners.com/about/companies/
Flash,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/flash/,,https://www.vistaequitypartners.com/about/companies/
Forcepoint,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Forcepoint,https://www.vistaequitypartners.com/company/forcepoint/,https://en.wikipedia.org/wiki/Forcepoint,https://www.vistaequitypartners.com/about/companies/
Fusion Risk Management,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/fusion-risk-management/,,https://www.vistaequitypartners.com/about/companies/
Gainsight,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/gainsight/,,https://www.vistaequitypartners.com/about/companies/
Gatekeeper,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/gatekeeper/,,https://www.vistaequitypartners.com/about/companies/
Genius Sports,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/Genius_Sports,https://en.wikipedia.org/wiki/Genius_Sports,https://en.wikipedia.org/wiki/Genius_Sports,https://www.vistaequitypartners.com/about/companies/
Gnosis Freight,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/gnosis-freight/,,https://www.vistaequitypartners.com/about/companies/
Granicus,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/granicus/,,https://www.vistaequitypartners.com/about/companies/
Greenway Health,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/greenway-health/,,https://www.vistaequitypartners.com/about/companies/
ICIMS,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/ICIMS,https://www.vistaequitypartners.com/company/icims/,https://en.wikipedia.org/wiki/ICIMS,https://www.vistaequitypartners.com/about/companies/
Infoblox,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia|geig_article,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Infoblox|https://growthequityinterviewguide.com/private-equity/private-equity-primer/technology-private-equity-firms,https://www.vistaequitypartners.com/company/infoblox/,https://en.wikipedia.org/wiki/Infoblox,https://www.vistaequitypartners.com/about/companies/
Innovapptive,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/innovapptive/,,https://www.vistaequitypartners.com/about/companies/
Integral Ad Science,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/integral-ad-science/,,https://www.vistaequitypartners.com/about/companies/
InvoiceCloud,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/invoicecloud/,,https://www.vistaequitypartners.com/about/companies/
JAGGAER,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Jaggaer,https://www.vistaequitypartners.com/company/jaggaer/,https://en.wikipedia.org/wiki/Jaggaer,https://www.vistaequitypartners.com/about/companies/
Jamf,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/jamf/,,https://www.vistaequitypartners.com/about/companies/
Jio,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/jio/,,https://www.vistaequitypartners.com/about/companies/
Joblogic,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/joblogic/,,https://www.vistaequitypartners.com/about/companies/
Khoros,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Khoros%2C_LLC,https://www.vistaequitypartners.com/company/khoros/,https://en.wikipedia.org/wiki/Khoros%2C_LLC,https://www.vistaequitypartners.com/about/companies/
KIBO,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/kibo/,,https://www.vistaequitypartners.com/about/companies/
Klarna,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/klarna/,,https://www.vistaequitypartners.com/about/companies/
KnowBe4,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/knowbe4/,,https://www.vistaequitypartners.com/about/companies/
Lanyon Solutions,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/Lanyon_Solutions,https://en.wikipedia.org/wiki/Lanyon_Solutions,https://en.wikipedia.org/wiki/Lanyon_Solutions,https://www.vistaequitypartners.com/about/companies/
LifeLoop,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/lifeloop/,,https://www.vistaequitypartners.com/about/companies/
LogicMonitor,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/logicmonitor/,,https://www.vistaequitypartners.com/about/companies/
Lone Wolf Real Estate Technologies,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/lone-wolf/,,https://www.vistaequitypartners.com/about/companies/
Lucid,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/lucid/,,https://www.vistaequitypartners.com/about/companies/
mabl,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/mabl/,,https://www.vistaequitypartners.com/about/companies/
Main Street Hub,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/main-street-hub/,,https://www.vistaequitypartners.com/about/companies/
Marketo,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|geig_article,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://growthequityinterviewguide.com/private-equity/private-equity-primer/technology-private-equity-firms,https://www.vistaequitypartners.com/company/marketo/,,https://www.vistaequitypartners.com/about/companies/
Mediaocean,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Mediaocean,https://www.vistaequitypartners.com/company/mediaocean/,https://en.wikipedia.org/wiki/Mediaocean,https://www.vistaequitypartners.com/about/companies/
MedTrainer,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/medtrainer/,,https://www.vistaequitypartners.com/about/companies/
Menlo Security,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/menlo-security/,,https://www.vistaequitypartners.com/about/companies/
MicroEdge,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/microedge/,,https://www.vistaequitypartners.com/about/companies/
Mindbody,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/Mindbody_Inc.,https://en.wikipedia.org/wiki/Mindbody_Inc.,https://en.wikipedia.org/wiki/Mindbody_Inc.,https://www.vistaequitypartners.com/about/companies/
Mitratech,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/mitratech/,,https://www.vistaequitypartners.com/about/companies/
Model N,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/model-n/,,https://www.vistaequitypartners.com/about/companies/
Model N (company),Vista Equity Partners,vista-equity,Austin,Texas,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/Model_N_%28company%29,https://en.wikipedia.org/wiki/Model_N_%28company%29,https://en.wikipedia.org/wiki/Model_N_%28company%29,https://www.vistaequitypartners.com/about/companies/
MRI Software,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/MRI_Software,https://www.vistaequitypartners.com/company/mri-software/,https://en.wikipedia.org/wiki/MRI_Software,https://www.vistaequitypartners.com/about/companies/
Nasuni,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/nasuni/,,https://www.vistaequitypartners.com/about/companies/
NAVEX,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/navex/,,https://www.vistaequitypartners.com/about/companies/
Naviga,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/naviga/,,https://www.vistaequitypartners.com/about/companies/
Nexthink,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/nexthink/,,https://www.vistaequitypartners.com/about/companies/
Numerator,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/numerator/,,https://www.vistaequitypartners.com/about/companies/
OfficeSpace,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/officespace/,,https://www.vistaequitypartners.com/about/companies/
Olive.AI,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/olive-ai/,,https://www.vistaequitypartners.com/about/companies/
OneAdvanced,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/oneadvanced/,,https://www.vistaequitypartners.com/about/companies/
P2 Energy Solutions,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/P2_Energy_Solutions,https://www.vistaequitypartners.com/company/p2-energy-solutions/,https://en.wikipedia.org/wiki/P2_Energy_Solutions,https://www.vistaequitypartners.com/about/companies/
Ping Identity,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Ping_Identity,https://www.vistaequitypartners.com/company/ping-identity/,https://en.wikipedia.org/wiki/Ping_Identity,https://www.vistaequitypartners.com/about/companies/
Pipedrive,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Pipedrive,https://www.vistaequitypartners.com/company/pipedrive/,https://en.wikipedia.org/wiki/Pipedrive,https://www.vistaequitypartners.com/about/companies/
PlanSource,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/plansource/,,https://www.vistaequitypartners.com/about/companies/
Playlist,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/playlist/,,https://www.vistaequitypartners.com/about/companies/
Pluralsight,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Pluralsight,https://www.vistaequitypartners.com/company/pluralsight/,https://en.wikipedia.org/wiki/Pluralsight,https://www.vistaequitypartners.com/about/companies/
Poppulo,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/poppulo/,,https://www.vistaequitypartners.com/about/companies/
Portside,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/portside/,,https://www.vistaequitypartners.com/about/companies/
Power Factors,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/power-factors/,,https://www.vistaequitypartners.com/about/companies/
PowerSchool,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/powerschool/,,https://www.vistaequitypartners.com/about/companies/
Quickbase,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Quickbase,https://www.vistaequitypartners.com/company/quick-base/,https://en.wikipedia.org/wiki/Quickbase,https://www.vistaequitypartners.com/about/companies/
RadarFirst,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/radarfirst/,,https://www.vistaequitypartners.com/about/companies/
Redwood Software,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/redwood-software/,,https://www.vistaequitypartners.com/about/companies/
Regulatory DataCorp,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/rdc/,,https://www.vistaequitypartners.com/about/companies/
Relias Learning,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/relias-learning-llc/,,https://www.vistaequitypartners.com/about/companies/
Resilinc,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/resilinc/,,https://www.vistaequitypartners.com/about/companies/
Return Path,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/return-path/,,https://www.vistaequitypartners.com/about/companies/
Reynolds & Reynolds,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/reynoldsandreynolds/,,https://www.vistaequitypartners.com/about/companies/
RiskExec,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/riskexec/,,https://www.vistaequitypartners.com/about/companies/
RollKall,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/rollkall/,,https://www.vistaequitypartners.com/about/companies/
Schoox,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/schoox/,,https://www.vistaequitypartners.com/about/companies/
SecureLink,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/securelink/,,https://www.vistaequitypartners.com/about/companies/
Securonix,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/securonix/,,https://www.vistaequitypartners.com/about/companies/
SER Solutions,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/ser/,,https://www.vistaequitypartners.com/about/companies/
SimplePractice,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/simplepractice/,,https://www.vistaequitypartners.com/about/companies/
SirsiDynix,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/SirsiDynix,https://www.vistaequitypartners.com/company/sirsidynix/,https://en.wikipedia.org/wiki/SirsiDynix,https://www.vistaequitypartners.com/about/companies/
SmartBear,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/smartbear/,,https://www.vistaequitypartners.com/about/companies/
Smartsheet,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Smartsheet_Inc.,https://www.vistaequitypartners.com/company/smartsheet/,https://en.wikipedia.org/wiki/Smartsheet_Inc.,https://www.vistaequitypartners.com/about/companies/
Solera,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/solera/,,https://www.vistaequitypartners.com/about/companies/
Solera Holdings,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,unknown,,,,,wikipedia|geig_article,https://en.wikipedia.org/wiki/Solera_Holdings|https://growthequityinterviewguide.com/private-equity/private-equity-primer/technology-private-equity-firms,https://en.wikipedia.org/wiki/Solera_Holdings,https://en.wikipedia.org/wiki/Solera_Holdings,https://www.vistaequitypartners.com/about/companies/
Sonatype,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/sonatype/,,https://www.vistaequitypartners.com/about/companies/
SourceNet Solutions,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/sourcenet-solutions/,,https://www.vistaequitypartners.com/about/companies/
Sovos Compliance,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/sovos-compliance/,,https://www.vistaequitypartners.com/about/companies/
SRC Software,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/src-software/,,https://www.vistaequitypartners.com/about/companies/
StarRez,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/starrez/,,https://www.vistaequitypartners.com/about/companies/
Stats Perform,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Stats_Perform,https://www.vistaequitypartners.com/company/stats-perform/,https://en.wikipedia.org/wiki/Stats_Perform,https://www.vistaequitypartners.com/about/companies/
SumTotal,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site,https://www.vistaequitypartners.com/wp-json/wp/v2/company,https://www.vistaequitypartners.com/company/sumtotal-systems/,,https://www.vistaequitypartners.com/about/companies/
Sunquest Information Systems,Vista Equity Partners,vista-equity,Austin,Texas,featured,no,current,,,,,official_site|wikipedia,https://www.vistaequitypartners.com/wp-json/wp/v2/company|https://en.wikipedia.org/wiki/Sunquest_Information_Systems,https://www.vistaequitypartners.com/company/sunquest-information-systems/,https://en.wikipedia.org/wiki/Sunquest_Information_Systems,https://www.vistaequitypartners.com/about/companies/
